True	Predicted
15.2615 23.3869
102.9152 102.9244
39.2148 44.1677
1.7858 1.4942
0.0441 0.4956
2.7850 1.7848
9.9014 10.9073
0.1203 0.3452
1.1955 2.8269
3.9398 3.1298
24.7689 44.1677
0.3270 -0.0094
0.6118 0.4853
3.1117 3.1090
79.9083 78.1972
5.7153 4.5653
1.5398 1.8659
3.2519 3.0723
3.8088 5.3898
9.2494 9.6552
0.9999 0.8001
25.2918 79.3592
1.6392 2.4546
3.2024 3.1539
0.4828 0.4877
0.7781 1.8659
2.7132 26.7902
1.6516 2.5492
5.5014 5.3898
0.5645 0.6335
3.6153 4.1424
3.0745 3.0865
2.0889 2.5337
6.5995 6.6438
7.7517 6.5301
32.8515 69.9453
1.9553 2.1308
0.2916 0.2288
7.2401 6.6438
0.2343 0.9429
0.0296 0.8724
2.1985 2.4546
13.4953 24.8260
0.8312 1.6409
1.9671 2.2326
7.5124 5.4241
8.6435 10.9228
2.9431 2.5337
3.6827 3.1189
4.6049 3.1345
4.6655 4.4009
149.5032 133.2812
6.9989 5.9242
1.0864 1.3080
2.6028 3.0656
8.7946 9.6552
127.4967 90.7617
3.8833 3.0723
1.8135 1.7298
1.2004 1.0736
6.1719 4.5264
5.8881 4.6949
0.0116 0.3452
82.3677 82.3192
0.5753 1.3092
2.7183 3.1539
0.3945 0.6335
91.9035 92.4533
77.5277 77.5272
1.8838 5.4394
54.8212 44.1677
1.8995 1.7943
0.5526 0.4942
4.7468 5.9242
1.1597 1.2154
7.1866 4.9923
119.4751 104.4867
4.5363 5.4324
1.8533 3.1539
9.3337 23.6949
1.5020 1.7848
1.8766 1.9817
3.7364 3.7126
4.8081 3.5569
4.9517 4.9923
11.6252 10.2322
6.2550 5.8363
0.8807 1.2055
3.3944 2.9658
37.4315 69.9453
2.8314 3.1345
0.7807 1.0736
17.5514 21.4288
0.4386 0.8580
1.6675 1.0539
51.0912 76.2365
3.4100 3.7126
4.7747 5.6689
4.0441 1.9817
1.7034 0.9041
4.6268 4.2776
5.4661 4.4561
13.9842 7.8675
88.1532 90.6504
5.5315 5.3898
5.3228 4.2776
0.1298 0.5202
7.3906 7.7031
10.4943 10.5814
77.9346 70.7327
1.2280 1.2154
3.5837 4.1453
1.9151 1.3080
4.8411 4.5123
2.6037 3.3266
2.1771 1.5784
2.6610 3.1090
0.3574 1.8883
7.5729 7.8675
64.5330 74.2037
68.0969 79.3726
5.1939 4.6217
6.9782 7.0007
3.3255 3.0409
54.6479 73.1390
0.1732 0.8452
4.7945 4.4933
1.2318 1.2585
0.1685 0.2810
0.6473 1.2857
1.3623 0.7743
3.4712 2.9206
1.8446 1.5784
2.9168 3.5569
3.7032 3.8038
3.9528 2.0658
3.2748 3.5188
48.1205 69.9453
3.4112 1.4689
2.7160 2.1693
5.9729 5.6161
1.3896 1.7760
2.2451 2.5548
1.6239 1.3080
105.0974 90.6504
0.8016 0.5202
4.1284 4.9923
3.2164 4.4951
3.6754 4.4025
3.9522 4.6217
0.2117 0.1763
4.5972 3.1152
0.7781 1.8659
1.0338 5.6689
3.3188 4.4009
6.5527 6.9575
2.8271 2.7049
1.5549 2.2724
2.3376 2.9127
63.8291 92.4939
1.6903 3.0409
2.9341 4.6379
2.7986 4.2478
2.0233 0.9412
0.7865 1.4942
0.0120 -0.0904
3.2610 3.0865
2.2722 1.4133
7.4507 7.6117
5.1540 4.4561
0.9391 1.9817
2.1824 0.9010
2.4485 2.7156
2.6489 2.9206
0.0310 2.7156
8.6443 6.9688
36.8611 44.1677
3.9996 3.5188
0.7736 0.8782
0.6400 0.9275
2.7120 2.9127
48.6686 71.1178
2.3815 3.1310
2.5604 3.1090
2.7146 3.8038
1.2563 1.8586
64.0384 84.0420
0.0154 -0.0647
4.1332 5.5366
2.2063 2.4546
2.4282 1.7839
0.9695 0.9382
94.8019 86.6566
0.1602 0.2810
8.0322 6.5301
2.8039 2.7049
0.6852 1.0811
2.9261 3.2872
3.1912 2.8173
0.6096 0.8782
2.0883 1.4689
0.3498 -0.0015
5.7263 4.4647
3.0680 4.1424
0.6170 0.2821
7.2295 7.5616
0.3056 0.4942
20.1550 24.8260
0.1135 -0.0271
0.3061 0.2340
8.5732 7.2528
7.1855 8.5425
0.4918 0.8673
1.0870 1.4942
1.4955 3.0409
41.1107 44.1677
1.4971 0.9429
0.1278 0.2340
79.4352 79.0418
115.6417 127.8911
2.2710 2.1942
14.5807 24.8260
2.5591 2.2101
8.5094 44.1677
3.1236 3.5860
2.1980 1.6409
3.4722 4.5264
6.0608 4.2776
15.3024 12.4370
3.3799 1.8883
85.0158 86.1407
1.8442 1.4133
23.2118 69.9453
75.8231 95.7087
2.9536 3.0182
2.7986 2.7049
2.4096 2.1693
7.7543 6.8165
1.5561 0.9041
2.3156 2.1374
0.8230 0.8001
63.3110 74.8518
1.6402 1.6409
2.0561 1.0539
6.9909 6.6438
0.1122 -0.1932
2.1503 2.2101
2.8019 3.1539
8.1114 6.1363
2.6660 3.3394
0.0680 0.2340
0.5673 0.4942
51.4049 100.8458
1.3661 1.1101
9.9251 6.8165
2.8804 3.3102
11.9074 11.5674
3.8209 1.7999
76.8320 79.3592
1.4955 3.0409
3.4981 3.8038
2.2782 2.4107
2.9820 3.1152
7.7125 7.2528
8.6448 23.1979
3.5832 3.3883
5.9108 5.6161
57.6507 70.7327
3.9143 3.9132
1.6382 3.1310
1.1765 0.9041
3.5015 3.3883
121.3272 119.8004
20.1477 23.3869
1.0894 1.3067
0.0746 0.2792
1.8083 2.4546
0.6709 1.0902
6.2094 6.2095
2.1707 1.8304
3.7606 4.4025
4.4268 4.6217
1.9578 2.1374
0.8883 1.2154
0.0856 -0.1556
2.7914 3.1152
42.0865 69.9453
5.0753 3.6943
12.8513 23.6304
5.6679 5.6693
48.3357 107.3543
11.2348 24.8767
5.4084 4.6949
2.4132 2.1374
2.0398 1.3092
0.1158 0.3067
0.3009 1.4689
81.2320 112.7543
1.1198 1.7301
1.1601 0.8580
4.7101 4.5123
0.6813 0.7429
2.2790 24.8260
9.0326 10.2322
5.1465 5.1733
2.7273 2.7032
28.1508 44.1677
2.5091 2.9206
10.3271 10.9073
2.7503 4.2545
1.4293 1.2233
1.0174 1.1101
81.9878 76.2365
8.3321 6.8694
0.4969 0.2810
1.0548 1.0539
0.0382 0.6335
0.7397 1.1316
7.3365 5.4324
0.4265 1.4689
2.0730 1.3281
3.6463 2.4107
68.7931 68.7894
0.0765 0.3067
3.5313 3.0656
4.8657 5.5366
64.5536 77.0430
84.4775 119.8004
1.6639 1.6409
4.6084 4.6011
0.9549 0.8452
0.7784 0.4956
4.8215 11.1923
8.1770 7.6117
3.1406 2.8269
5.2192 7.5616
4.4418 4.4025
1.0172 2.4107
76.3528 76.2673
1.3362 0.2792
62.9800 69.9453
1.0709 1.4689
3.7232 2.4546
1.6002 1.1717
11.9920 10.9228
0.1356 0.7743
5.3959 4.6949
0.6083 0.7429
1.4878 1.8883
0.2387 -0.0019
4.2569 1.7392
1.9026 2.2797
4.3333 4.5264
3.9437 3.3102
0.5503 0.5202
99.5373 97.0923
1.1047 1.0902
6.1287 5.6118
1.9986 1.4942
2.9771 3.5860
0.1930 1.2585
0.2684 0.3452
79.9776 79.9754
14.5426 21.6279
0.9663 1.7452
3.5851 3.5860
77.9346 70.7327
2.4976 2.7032
3.0022 2.8602
13.0195 24.8767
63.6033 70.3846
7.5831 7.5677
1.0003 0.9382
0.9470 0.7367
3.8936 2.7156
1.6549 1.8633
4.7715 4.6396
8.1526 2.7303
3.9955 3.4072
6.6187 6.6438
82.4604 84.0420
1.0783 1.4709
1.0613 1.7452
1.8287 2.5548
3.7142 4.2776
10.8275 11.1923
4.3469 3.5569
1.6688 1.4709
8.0047 9.6552
2.4585 3.5511
6.6678 5.5366
99.3938 99.3239
1.2712 2.2326
64.1794 72.5363
1.9714 1.3067
2.3243 4.8949
3.6321 2.9206
3.7059 3.2371
5.7962 3.1539
12.2962 10.2322
5.9434 4.6543
0.4756 1.3092
7.6359 7.4666
2.2395 2.2724
16.9008 23.1979
1.2146 1.1717
4.1854 4.5264
1.6907 1.4689
3.2871 3.7446
0.5526 1.1316
0.7554 0.9382
0.9306 1.7999
3.1356 3.5178
5.1373 5.6161
2.0695 2.9127
0.4802 0.2288
126.4993 114.4563
7.1101 4.6543
0.2682 0.9382
1.0775 0.8844
117.5269 100.9446
3.1875 3.3394
4.6725 4.4025
4.5520 6.9885
6.5674 7.5616
1.4220 1.7298
3.5140 2.1374
0.4979 0.8724
0.6306 0.8844
34.4030 69.9453
0.8115 0.8580
5.6771 5.5828
3.5932 2.8269
1.7463 1.7298
1.2570 0.8452
0.8160 0.6703
0.5919 0.2288
31.9432 44.1677
2.5884 3.1189
4.4467 4.4561
5.7499 3.5731
0.9387 1.7452
3.1536 3.1539
2.1400 1.7839
8.0528 10.2322
2.0900 1.2055
3.1472 3.1152
98.4367 86.1407
6.8733 4.2545
4.3445 2.2797
2.1560 2.7303
1.3831 0.9429
3.9996 3.5188
2.1350 2.1987
6.5606 6.6438
1.7858 1.4942
4.1462 3.2371
